,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
143,048260,KR7048260004,오스템임플란트,KOSDAQ,투자주의환기종목(소속부없음),137800,1,4800,3.61,135600,141200,133500,439980,60406305000,2053743088800,14903796,KSQ
144,000120,KR7000120006,CJ대한통운,KOSPI,,88800,2,-900,-1.0,89600,90300,88800,57982,5164829800,2025736147200,22812344,STK
145,026960,KR7026960005,동서,KOSPI,,19800,2,-100,-0.5,19750,20000,19750,36752,729534150,1974060000000,99700000,STK
146,001440,KR7001440007,대한전선,KOSPI,,1585,1,20,1.28,1570,1610,1565,7687497,12230462540,1972489719265,1244473009,STK
147,006360,KR7006360002,GS건설,KOSPI,,22900,2,-300,-1.29,23400,23600,22850,1190566,27432759250,1959816121000,85581490,STK
148,002380,KR7002380004,KCC,KOSPI,,220000,2,-1500,-0.68,221500,222500,219500,24448,5393513000,1955023620000,8886471,STK
149,111770,KR7111770004,영원무역,KOSPI,,43900,1,100,0.23,43850,44050,43250,108750,4741743050,1945273445200,44311468,STK
150,000990,KR7000990002,DB하이텍,KOSPI,,43550,2,-550,-1.25,44600,44650,43400,300439,13140308700,1933558507400,44398588,STK
151,005385,KR7005381009,현대차우,KOSPI,,78900,1,1200,1.54,77900,79000,77600,42295,3315846600,1921742446500,24356685,STK
152,047040,KR7047040001,대우건설,KOSPI,,4590,2,-25,-0.54,4625,4710,4575,1457362,6726612955,1907707908420,415622638,STK
153,016710,KR7016710006,대성홀딩스,KOSPI,,117000,2,-1000,-0.85,118000,119500,116500,49785,5863700500,1882466703000,16089459,STK
154,041510,KR7041510009,에스엠,KOSDAQ,우량기업부,77700,1,700,0.91,79600,80800,76300,850735,66699881300,1849609727700,23804501,KSQ
155,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,기술성장기업부,35750,1,850,2.44,35300,36000,35150,301383,10751776550,1841790665000,51518620,KSQ
156,007310,KR7007310006,오뚜기,KOSPI,,457500,1,1500,0.33,456000,462000,456000,2052,941637000,1833582225000,4007830,STK
157,175330,KR7175330000,JB금융지주,KOSPI,,9220,1,240,2.67,8980,9310,8980,1351766,12445226850,1816182282680,196982894,STK
158,357780,KR7357780006,솔브레인,KOSDAQ,중견기업부,232000,2,-2400,-1.02,237000,237400,229900,13913,3238267800,1804627312000,7778566,KSQ
159,004690,KR7004690004,삼천리,KOSPI,,443000,2,-1000,-0.23,444500,450000,439500,39586,17549693000,1796376075000,4055025,STK
160,079550,KR7079550000,LIG넥스원,KOSPI,,81100,2,-200,-0.25,82400,83200,80800,289484,23654874000,1784200000000,22000000,STK
161,000080,KR7000080002,하이트진로,KOSPI,,25000,2,-600,-2.34,25600,25650,25000,211378,5329388200,1753340275000,70133611,STK
162,005070,KR7005070008,코스모신소재,KOSPI,,56800,1,500,0.89,57100,57900,56400,268797,15354898100,1740962940800,30650756,STK
163,145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,138500,1,2200,1.61,137100,139100,135000,48918,6727534600,1715385517500,12385455,KSQ
164,069620,KR7069620003,대웅제약,KOSPI,,146500,3,0,0.0,147000,147500,145500,28063,4112647000,1697433237500,11586575,STK
165,298050,KR7298050006,효성첨단소재,KOSPI,,377500,2,-1500,-0.4,381500,385500,376500,26839,10194886000,1691180370000,4479948,STK
166,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,32000,2,-350,-1.08,32700,32700,31850,378542,12177186150,1645263808000,51414494,KSQ
167,003620,KR7003620002,쌍용차,KOSPI,,8760,0,0,0.0,0,0,0,0,0,1637734770240,186956024,STK
168,298020,KR7298020009,효성티앤씨,KOSPI,,373500,2,-8000,-2.1,384000,386000,371000,45362,17100801500,1616389227000,4327682,STK
169,237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,벤처기업부,85700,1,4500,5.54,81600,86000,81100,214818,18044722100,1611912017500,18808775,KSQ
170,010120,KR7010120004,LS ELECTRIC,KOSPI,,53400,1,1900,3.69,51800,54000,51800,126178,6731736800,1602000000000,30000000,STK
171,051600,KR7051600005,한전KPS,KOSPI,,34350,1,350,1.03,34400,35050,34100,158235,5475054450,1545750000000,45000000,STK
172,034230,KR7034230003,파라다이스,KOSDAQ,중견기업부,16900,2,-800,-4.52,17650,17700,16900,1413710,24185036050,1538052877400,91009046,KSQ
173,042670,KR7042670000,현대두산인프라코어,KOSPI,,7680,2,-100,-1.29,7840,7840,7570,2916117,22416604300,1518822996480,197763411,STK
174,006280,KR7006280002,녹십자,KOSPI,,129500,2,-1500,-1.15,132000,132000,129500,18113,2359629000,1513406671000,11686538,STK
175,393890,KR7393890009,더블유씨피,KOSDAQ,기술성장기업부,44300,2,-200,-0.45,44200,45100,44100,146930,6549542150,1492755747400,33696518,KSQ
176,005300,KR7005300009,롯데칠성,KOSPI,,159500,2,-1000,-0.62,160500,161000,158000,43386,6918339500,1479981998000,9278884,STK
177,000150,KR7000150003,두산,KOSPI,,89400,1,800,0.9,89200,90600,88000,91341,8183425800,1477230849000,16523835,STK
178,001570,KR7001570001,금양,KOSPI,,25350,3,0,0.0,25700,26200,25250,2166386,55544738950,1471568437950,58050037,STK
179,069960,KR7069960003,현대백화점,KOSPI,,62700,2,-200,-0.32,63300,63400,62400,64594,4058184000,1467333050700,23402441,STK
180,096530,KR7096530001,씨젠,KOSDAQ,우량기업부,28050,1,50,0.18,28050,28500,27900,467653,13188608425,1464939131700,52225994,KSQ
181,011210,KR7011210002,현대위아,KOSPI,,53800,1,500,0.94,54100,54500,53500,122361,6605835100,1463095465400,27195083,STK
182,004800,KR7004800009,효성,KOSPI,,68900,1,1000,1.47,68000,69300,67800,42032,2887215500,1451793622500,21071025,STK
183,267260,KR7267260008,현대일렉트릭,KOSPI,,40150,1,1900,4.97,38800,41600,38500,697732,28107525900,1447292470250,36047135,STK
184,004000,KR7004000006,롯데정밀화학,KOSPI,,55900,2,-200,-0.36,56200,57000,55900,54832,3091774900,1442220000000,25800000,STK
185,032190,KR7032190001,다우데이타,KOSDAQ,우량기업부,37450,2,-1050,-2.73,38500,38950,37450,553397,20958733000,1434335000000,38300000,KSQ
186,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,28750,1,50,0.17,29000,29000,28100,164368,4697161950,1411162153750,49083901,KSQ
187,285130,KR7285130001,SK케미칼,KOSPI,,80900,1,1500,1.89,80000,81400,79400,92536,7465918600,1395831044700,17253783,STK
188,375500,KR7375500006,DL이앤씨,KOSPI,,35400,2,-100,-0.28,35750,36250,35300,159762,5682470200,1369754254200,38693623,STK
189,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,127500,1,1100,0.87,126000,128700,125000,43650,5540002200,1369732500000,10743000,KSQ
190,056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,38050,2,-250,-0.65,38300,38350,37650,59991,2282493350,1366328318000,35908760,KSQ
191,001120,KR7001120005,LX인터내셔널,KOSPI,,33300,2,-250,-0.75,33900,34350,33300,233773,7845331050,1290708000000,38760000,STK
192,000240,KR7000240002,한국앤컴퍼니,KOSPI,,13500,3,0,0.0,13500,13650,13450,50688,686700450,1281625740000,94935240,STK
193,078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,82700,1,700,0.85,83500,83600,82100,64686,5351230800,1280245041100,15480593,KSQ
194,042700,KR7042700005,한미반도체,KOSPI,,13050,2,-50,-0.38,13150,13200,12800,352569,4591244250,1270277891100,97339302,STK
195,000210,KR7000210005,DL,KOSPI,,60600,2,-200,-0.33,61000,61500,60600,38588,2354144500,1269926570400,20955884,STK
196,108320,KR7108320003,LX세미콘,KOSPI,,77100,2,-1300,-1.66,78800,78900,76900,93093,7188726100,1253977530000,16264300,STK
197,139130,KR7139130009,DGB금융지주,KOSPI,,7390,1,30,0.41,7350,7440,7340,697857,5160699250,1249987705870,169145833,STK
198,001230,KR7001230002,동국제강,KOSPI,,13050,1,100,0.77,12950,13200,12900,396222,5177072700,1245397217850,95432737,STK
199,365340,KR7365340009,성일하이텍,KOSDAQ,기술성장기업부,103800,2,-300,-0.29,104900,106800,101100,218965,22736304900,1238319364200,11929859,KSQ
200,120110,KR7120110002,코오롱인더,KOSPI,,44350,1,650,1.49,44000,45150,43900,123026,5490800650,1220471685850,27519091,STK
201,005850,KR7005850003,에스엘,KOSPI,,26050,1,1000,3.99,25350,26300,25300,252169,6526437700,1209983946000,46448520,STK
202,007700,KR7007700008,F&F홀딩스,KOSPI,,30700,2,-300,-0.97,31400,32500,30650,368755,11584380400,1200811066900,39114367,STK
203,017800,KR7017800004,현대엘리베이,KOSPI,,29300,1,50,0.17,29250,29500,29100,73733,2158415550,1195885096300,40815191,STK
204,112040,KR7112040001,위메이드,KOSDAQ,우량기업부,35200,2,-200,-0.56,35850,35900,34500,438231,15373391900,1189653062400,33796962,KSQ
205,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,101800,2,-2500,-2.4,104300,104300,101200,16330,1663366500,1188515000000,11675000,KSQ
206,336370,KR7336370002,솔루스첨단소재,KOSPI,,33350,2,-50,-0.15,33900,34750,32850,142229,4784340400,1170958353250,35111195,STK
207,014820,KR7014820005,동원시스템즈,KOSPI,,40300,1,50,0.12,40350,40600,40100,12937,521861300,1168348664600,28991282,STK
208,009240,KR7009240003,한샘,KOSPI,,49000,1,500,1.03,48500,49500,48300,48697,2390750350,1153162472000,23533928,STK
209,271940,KR7271940009,일진하이솔루스,KOSPI,,31650,1,250,0.8,31850,32250,31650,50521,1610898500,1149312463500,36313190,STK
210,267270,KR7267270007,현대건설기계,KOSPI,,58200,2,-600,-1.02,58900,59400,57600,107867,6304823900,1146586152600,19700793,STK
211,003090,KR7003090008,대웅,KOSPI,,19700,2,-150,-0.76,19750,19950,19650,33627,664462050,1145397006000,58141980,STK
212,006650,KR7006650006,대한유화,KOSPI,,176000,2,-4000,-2.22,181000,181000,173500,86235,15161287000,1144000000000,6500000,STK
213,000670,KR7000670000,영풍,KOSPI,,617000,1,2000,0.33,618000,624000,614000,3249,2009999000,1136538680000,1842040,STK
214,093370,KR7093370005,후성,KOSPI,,12000,1,50,0.42,12100,12200,11950,630802,7611696250,1132225248000,94352104,STK
215,089590,KR7089590004,제주항공,KOSPI,,14700,1,150,1.03,14550,14750,14050,997238,14459804650,1131807551700,76993711,STK
216,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,17450,2,-300,-1.69,17950,18000,17300,177865,3113341250,1130353449900,64776702,KSQ
217,195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,벤처기업부,38900,1,500,1.3,39050,39250,38700,100337,3906080950,1124385011100,28904499,KSQ
218,032500,KR7032500001,케이엠더블유,KOSDAQ,우량기업부,28050,1,150,0.54,28050,28400,27700,67127,1885695050,1116975768150,39820883,KSQ
219,403870,KR7403870009,HPSP,KOSDAQ,중견기업부,54900,1,1500,2.81,53700,55600,53300,149887,8158816000,1113907275000,20289750,KSQ
220,019170,KR7019170000,신풍제약,KOSPI,,20950,1,100,0.48,21000,21200,20750,162752,3409509050,1110035540500,52984990,STK
221,048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,27850,3,0,0.0,28100,28200,27200,432347,11968100550,1105163417800,39682708,KSQ
222,114090,KR7114090004,GKL,KOSPI,,17850,2,-1450,-7.51,19300,19400,17750,1469399,26827440450,1104123709500,61855670,STK
223,280360,KR7280360009,롯데제과,KOSPI,,117000,1,500,0.43,117000,117500,116500,5222,611128000,1103845158000,9434574,STK
224,067630,KR7067630004,HLB생명과학,KOSDAQ,중견기업부,11400,1,200,1.79,11400,11450,11050,536256,6062246800,1102228494000,96686710,KSQ
225,012510,KR7012510004,더존비즈온,KOSPI,,35850,1,50,0.14,36050,36100,35600,51872,1856785450,1089222806400,30382784,STK
226,010780,KR7010780005,아이에스동서,KOSPI,,35050,1,800,2.34,34750,35500,34400,326620,11423438300,1082785840300,30892606,STK
227,018670,KR7018670000,SK가스,KOSPI,,116500,1,2000,1.75,114500,116500,114500,3939,455867500,1075323426000,9230244,STK
228,353200,KR7353200009,대덕전자,KOSPI,,21700,1,50,0.23,21850,21900,21450,207946,4499993600,1072347272500,49416925,STK
229,395400,KR7395400005,SK리츠,KOSPI,,5450,1,20,0.37,5430,5450,5300,66500,360346650,1071219730550,196554079,STK
230,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,46900,1,1100,2.4,45850,47450,45800,230335,10760259900,1067821122900,22768041,KSQ
231,100090,KR7100090000,삼강엠앤티,KOSDAQ,중견기업부,20050,1,500,2.56,20200,20600,20050,967811,19653194100,1067361990600,53235012,KSQ
232,145720,KR7145720009,덴티움,KOSPI,,96100,1,3500,3.78,94500,97900,94000,154383,14793160900,1063714563000,11068830,STK
233,025900,KR7025900002,동화기업,KOSDAQ,우량기업부,52500,1,200,0.38,52600,53000,51500,30147,1576444200,1060686532500,20203553,KSQ
234,248070,KR7248070005,솔루엠,KOSPI,,20900,1,650,3.21,20400,21000,20200,374543,7779919950,1045116015900,50005551,STK
235,298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,21750,1,350,1.64,21250,21850,20700,518258,11075443400,1039393654500,47788214,KSQ
236,020560,KR7020560009,아시아나항공,KOSPI,,13800,2,-200,-1.43,14150,14150,13800,278149,3859576450,1026882343200,74411764,STK
237,023590,KR7023590003,다우기술,KOSPI,,22700,1,550,2.48,22350,22850,22250,243907,5508062050,1018472205900,44866617,STK
238,003690,KR7003690005,코리안리,KOSPI,,7160,2,-60,-0.83,7280,7280,7090,264041,1886906580,1008292243240,140822939,STK
239,185750,KR7185750007,종근당,KOSPI,,83700,1,100,0.12,83600,85300,83300,20519,1731998500,1003398780600,11988038,STK
240,089860,KR7089860001,롯데렌탈,KOSPI,,27350,1,100,0.37,27400,27550,27100,26339,719633650,1001941623050,36634063,STK
241,007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,15950,2,-300,-1.85,16350,16350,15950,244721,3933892150,999062638200,62637156,KSQ
242,137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,43700,2,-350,-0.79,44400,44400,43700,98615,4335564250,993790352600,22741198,KSQ
243,141080,KR7141080002,레고켐바이오,KOSDAQ GLOBAL,기술성장기업부,38900,1,500,1.3,38700,39450,38150,257029,9986856900,992067516900,25503021,KSQ
244,008730,KR7008730004,율촌화학,KOSPI,,39950,1,1300,3.36,39050,39950,38400,222600,8780019300,990760000000,24800000,STK
245,032350,KR7032350001,롯데관광개발,KOSPI,,13550,2,-600,-4.24,14050,14100,13400,1319854,17968127300,988697565500,72966610,STK
246,330590,KR7330590001,롯데리츠,KOSPI,,4045,1,25,0.62,4015,4105,4015,290935,1182830080,982809135780,242968884,STK
247,222800,KR7222800005,심텍,KOSDAQ,우량기업부,30650,2,-150,-0.49,31300,31300,30400,238530,7319910400,976329482950,31854143,KSQ
248,161890,KR7161890009,한국콜마,KOSPI,,42500,2,-1050,-2.41,43550,43800,42150,120181,5120050250,972450150000,22881180,STK
249,022100,KR7022100002,포스코 ICT,KOSDAQ GLOBAL,우량기업부,6370,2,-70,-1.09,6490,6490,6340,363539,2322097340,968461223730,152034729,KSQ
250,001740,KR7001740000,SK네트웍스,KOSPI,,3900,1,10,0.26,3900,3950,3900,546269,2141578585,967931823300,248187647,STK
251,098460,KR7098460009,고영,KOSDAQ GLOBAL,우량기업부,14050,1,200,1.44,13900,14100,13750,137295,1913172250,964599307750,68654755,KSQ
252,001800,KR7001800002,오리온홀딩스,KOSPI,,15100,2,-200,-1.31,15300,15350,15100,53747,816192800,945945872200,62645422,STK
253,039130,KR7039130000,하나투어,KOSPI,,58800,2,-1000,-1.67,60000,60000,58300,175518,10332560300,943104078000,16039185,STK
254,215200,KR7215200007,메가스터디교육,KOSDAQ GLOBAL,우량기업부,78200,2,-2600,-3.22,80500,80800,77600,74147,5830378700,927599016000,11861880,KSQ
255,103140,KR7103140000,풍산,KOSPI,,33050,1,300,0.92,33050,33800,33050,154711,5162689900,926202387900,28024278,STK
256,003100,KR7003100005,선광,KOSDAQ,우량기업부,140100,2,-1800,-1.27,142000,142700,140000,27165,3813662000,924660000000,6600000,KSQ
257,348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,58400,2,-100,-0.17,59900,59900,58100,93644,5498905900,923439196000,15812315,KSQ
258,003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,8220,2,-10,-0.12,8200,8240,8140,102053,835367950,920686204620,112005621,KSQ
259,181710,KR7181710005,NHN,KOSPI,,25400,2,-100,-0.39,25550,25700,25150,34683,880955950,914836829200,36017198,STK
260,003230,KR7003230000,삼양식품,KOSPI,,121000,1,3000,2.54,118500,121500,117500,56227,6742050500,911494815000,7533015,STK
261,009420,KR7009420001,한올바이오파마,KOSPI,,17400,2,-250,-1.42,17450,17550,16750,287869,4943416350,908987101200,52240638,STK
262,178920,KR7178920005,PI첨단소재,KOSPI,,30950,2,-550,-1.75,31650,31850,30950,81876,2566275500,908887665900,29366322,STK
263,121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,83700,3,0,0.0,84700,84700,83400,88076,7401889800,908005472100,10848333,KSQ
264,122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,벤처기업부,48650,1,750,1.57,48550,49500,48050,429192,20924465450,907564241850,18654969,KSQ
265,192080,KR7192080000,더블유게임즈,KOSPI,,49250,1,1800,3.79,47700,49950,47550,107784,5301003450,904944223500,18374502,STK
266,067160,KR7067160002,아프리카TV,KOSDAQ,우량기업부,78400,1,1200,1.55,77900,78900,77100,146014,11407121200,901189732800,11494767,KSQ
267,225570,KR7225570001,넥슨게임즈,KOSDAQ,중견기업부,13700,2,-200,-1.44,13950,13950,13400,520081,7084193200,900926987800,65761094,KSQ
268,272450,KR7272450008,진에어,KOSPI,,16950,2,-350,-2.02,17250,17400,16800,211661,3598961650,884790000000,52200000,STK
269,031430,KR7031430002,신세계인터내셔날,KOSPI,,24700,2,-900,-3.52,25450,25550,24400,249987,6177991000,881790000000,35700000,STK
270,365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,,4135,1,100,2.48,4070,4140,4020,278046,1142422955,881123015000,213089000,STK
271,213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,35100,2,-2050,-5.52,37250,37300,35100,383525,13603024700,871574382900,24831179,KSQ
272,348950,KR7348950007,제이알글로벌리츠,KOSPI,,4410,3,0,0.0,4415,4430,4400,264303,1165990375,870428160000,197376000,STK
273,377740,KR7377740006,바이오노트,KOSPI,,8450,2,-100,-1.17,8610,8750,8420,1570966,13480857240,860852605600,101876048,STK
274,376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,36450,1,1550,4.44,35750,37800,35050,1657318,60500211050,859659799950,23584631,KSQ
275,086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,128600,2,-2300,-1.76,131700,131700,127800,50337,6493984300,856742330600,6662071,KSQ
276,079160,KR7079160008,CJ CGV,KOSPI,,17950,2,-550,-2.97,18450,18450,17850,223941,4051223350,856600907050,47721499,STK
277,073240,KR7073240004,금호타이어,KOSPI,,2975,2,-25,-0.83,3025,3030,2975,195137,584107730,854599353825,287260287,STK
278,039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,69300,1,500,0.73,69500,70300,69000,71175,4960814000,853744815000,12319550,KSQ
279,192820,KR7192820009,코스맥스,KOSPI,,74200,2,-1100,-1.46,75500,75900,73600,140091,10407348000,842133567800,11349509,STK
280,214320,KR7214320004,이노션,KOSPI,,41950,1,1100,2.69,41100,42500,40950,16982,710346350,839000000000,20000000,STK
281,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,49750,2,-3950,-7.36,52700,57100,49400,3924649,205328731750,835015591750,16784233,KSQ
282,009970,KR7009970005,영원무역홀딩스,KOSPI,,61000,1,1400,2.35,59900,61900,59800,14020,852291900,831771112000,13635592,STK
283,009900,KR7009900002,명신산업,KOSPI,,15800,1,200,1.28,16050,16300,15800,512664,8215475900,829028101400,52470133,STK
284,002840,KR7002840007,미원상사,KOSPI,,169000,1,3500,2.11,165500,169000,165500,1752,292741500,819650000000,4850000,STK
285,069260,KR7069260008,TKG휴켐스,KOSPI,,20050,1,50,0.25,20200,20200,19900,67876,1360974250,819615689400,40878588,STK
286,078340,KR7078340007,컴투스,KOSDAQ,우량기업부,63000,1,300,0.48,63500,63600,62400,89264,5627756500,810584460000,12866420,KSQ
287,003240,KR7003240009,태광산업,KOSPI,,728000,2,-1000,-0.14,731000,734000,725000,387,281285000,810555200000,1113400,STK
288,200130,KR7200130003,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,27150,2,-450,-1.63,27550,27650,26800,101074,2739941300,802107599700,29543558,KSQ
289,005250,KR7005250006,녹십자홀딩스,KOSPI,,16950,2,-100,-0.59,17100,17150,16900,39624,674179900,797128159500,47028210,STK
